,0
2130,11.64
2131,10.97
2132,10.74
2133,9.97
2134,9.04
2135,8.49
2136,7.62
2137,7.73
2138,7.64
2139,6.97
2140,7.52
2141,7.86
2142,7.94
2143,7.94
2144,7.90
2145,8.98
2146,9.54
2147,9.94
2148,10.61
2149,10.51
2150,11.25
2151,11.71
2152,11.59
2153,11.22
2154,10.99
2155,10.48
2156,10.54
2157,10.41
2158,10.28
2159,10.51
2160,10.52
2161,10.06
2162,10.13
2163,10.23
2164,10.46
2165,9.94
2166,9.74
2167,9.51
2168,9.72
2169,8.93
2170,8.44
2171,8.62
2172,9.29
2173,9.41
2174,9.03
2175,10.32
2176,10.04
2177,9.53
2178,8.86
2179,7.79
2180,6.46
2181,6.02
2182,5.73
2183,3.87
2184,4.83
2185,4.53
2186,4.09
2187,3.87
2188,3.58
2189,3.12
2190,2.94
2191,2.53
2192,2.14
2193,2.30
2194,2.63
2195,4.17
2196,4.49
2197,5.47
2198,6.13
2199,5.93
2200,6.74
2201,4.81
2202,4.08
2203,3.81
2204,3.36
2205,3.19
2206,3.12
2207,2.66
2208,2.37
2209,2.04
2210,1.84
2211,1.66
2212,0.82
2213,1.81
2214,1.54
2215,1.70
2216,2.21
2217,2.50
2218,2.81
2219,4.16
2220,4.66
2221,5.48
2222,6.57
2223,6.91
2224,7.67
2225,6.29
2226,5.17
2227,3.72
2228,4.49
2229,3.95
2230,4.17
2231,4.07
2232,3.42
2233,2.72
2234,2.87
2235,2.68
2236,2.80
2237,2.01
2238,2.37
2239,1.98
2240,2.62
2241,2.95
2242,3.37
2243,4.01
2244,4.88
2245,5.41
2246,6.73
2247,5.79
2248,7.57
2249,6.69
2250,6.92
2251,6.70
2252,5.67
2253,5.70
2254,5.25
2255,4.79
2256,4.78
2257,4.75
2258,4.99
2259,4.96
2260,4.81
2261,4.46
2262,3.98
2263,3.97
2264,3.95
2265,4.83
2266,4.96
2267,5.41
2268,5.86
2269,6.94
2270,7.43
2271,8.28
2272,9.23
2273,8.85
2274,7.97
2275,7.04
2276,6.50
2277,5.91
2278,5.52
2279,4.74
2280,4.28
2281,3.13
2282,3.75
2283,3.16
2284,2.59
2285,1.06
2286,0.73
2287,0.31
2288,1.38
2289,3.57
2290,5.02
2291,5.57
2292,5.23
2293,5.13
2294,5.68
2295,6.01
2296,6.02
2297,5.83
2298,5.37
2299,5.12
2300,5.01
2301,4.74
2302,4.49
2303,4.20
2304,4.50
2305,4.68
2306,4.58
2307,4.17
2308,4.12
2309,3.50
2310,3.13
2311,2.39
2312,2.79
2313,4.59
2314,5.20
2315,5.84
2316,6.46
2317,6.98
2318,6.98
2319,6.92
2320,6.61
2321,6.56
2322,6.44
2323,6.53
2324,6.62
2325,6.76
2326,6.75
2327,6.73
2328,6.82
2329,6.63
2330,6.34
2331,6.34
2332,6.33
2333,6.41
2334,6.50
2335,6.60
2336,6.58
2337,6.56
2338,6.87
2339,7.81
2340,8.62
2341,9.48
2342,9.26
2343,10.02
2344,9.28
2345,9.18
2346,9.27
2347,8.83
2348,8.51
2349,8.24
2350,7.51
2351,7.19
2352,6.32
2353,5.76
2354,4.74
2355,4.00
2356,2.88
2357,3.57
2358,2.98
2359,4.22
2360,4.43
2361,4.90
2362,6.87
2363,9.11
2364,10.58
2365,12.09
2366,13.04
2367,14.21
2368,15.52
2369,15.31
2370,15.33
2371,14.79
2372,13.62
2373,12.29
2374,11.49
2375,10.01
2376,7.90
2377,6.87
2378,5.87
2379,5.71
2380,4.87
2381,4.50
2382,4.19
2383,4.01
2384,3.66
2385,5.62
2386,8.26
2387,11.32
2388,13.26
2389,15.36
2390,16.39
2391,16.93
2392,16.94
2393,16.94
2394,16.89
2395,15.87
2396,14.69
2397,13.64
2398,12.59
2399,11.67
2400,9.75
2401,8.12
2402,6.79
2403,6.33
2404,5.99
2405,5.51
2406,5.51
2407,4.73
2408,4.98
2409,7.71
2410,10.43
2411,12.82
2412,14.24
2413,16.79
2414,18.07
2415,17.80
2416,15.48
2417,15.03
2418,16.24
2419,14.33
2420,13.35
2421,12.11
2422,11.74
2423,10.89
2424,10.31
2425,9.36
2426,9.81
2427,8.78
2428,9.32
2429,9.03
2430,8.36
2431,8.16
2432,7.33
2433,7.56
2434,7.26
2435,7.88
2436,9.22
2437,10.84
2438,11.39
2439,11.87
2440,11.88
2441,12.48
2442,12.24
2443,9.96
2444,8.01
2445,7.98
2446,7.87
2447,7.47
2448,7.37
2449,7.48
2450,6.36
2451,6.04
2452,5.32
2453,4.41
2454,4.08
2455,4.25
2456,4.05
2457,3.96
2458,3.49
2459,3.49
2460,3.56
2461,4.04
2462,5.14
2463,5.63
2464,7.13
2465,7.41
2466,7.02
2467,6.76
2468,6.16
2469,5.78
2470,5.14
2471,4.74
2472,4.34
2473,3.98
2474,3.77
2475,4.13
2476,3.93
2477,3.78
2478,3.53
2479,3.37
2480,3.44
2481,4.46
2482,5.31
2483,5.69
2484,6.73
2485,7.78
2486,8.21
2487,7.64
2488,7.44
2489,7.72
2490,7.98
2491,7.98
2492,7.95
2493,7.31
2494,7.61
2495,7.48
2496,6.69
2497,6.93
2498,6.91
2499,7.01
2500,7.68
2501,7.74
2502,7.77
2503,7.44
2504,7.24
2505,7.95
2506,8.97
2507,9.99
2508,11.59
2509,13.27
2510,14.43
2511,15.74
2512,16.03
2513,16.21
2514,16.04
2515,15.44
2516,14.58
2517,13.76
2518,12.93
2519,12.44
2520,12.04
2521,11.48
2522,10.69
2523,10.07
2524,10.13
2525,9.90
2526,9.61
2527,9.33
2528,9.32
2529,10.23
2530,12.37
2531,14.24
2532,15.43
2533,16.84
2534,18.49
2535,19.19
2536,19.76
2537,19.26
2538,18.17
2539,18.28
2540,16.99
2541,15.92
2542,15.02
2543,14.26
2544,13.38
2545,12.30
2546,11.43
2547,10.91
2548,10.43
2549,10.05
2550,9.42
2551,8.99
2552,8.32
2553,8.29
2554,9.03
2555,10.37
2556,11.57
2557,12.08
2558,13.31
2559,13.76
2560,13.60
2561,13.27
2562,12.58
2563,10.53
2564,9.79
2565,8.96
2566,8.04
2567,7.31
2568,6.69
2569,6.84
2570,6.13
2571,5.67
2572,5.35
2573,4.82
2574,4.52
2575,4.21
2576,4.33
2577,4.86
2578,6.54
2579,8.19
2580,8.78
2581,9.51
2582,10.82
2583,11.24
2584,12.10
2585,12.04
2586,12.22
2587,11.82
2588,10.94
2589,10.23
2590,9.59
2591,8.84
2592,8.37
2593,7.86
2594,7.36
2595,6.91
2596,6.18
2597,5.54
2598,4.98
2599,4.71
2600,3.80
2601,5.26
2602,7.09
2603,9.64
2604,11.43
2605,13.03
2606,14.31
2607,15.53
2608,16.15
2609,16.06
2610,16.21
2611,15.69
2612,14.53
2613,13.12
2614,12.18
2615,11.76
2616,10.58
2617,8.97
2618,8.92
2619,7.22
2620,6.81
2621,6.38
2622,6.42
2623,5.95
2624,6.08
2625,8.48
2626,10.85
2627,13.33
2628,14.52
2629,16.29
2630,17.89
2631,18.46
2632,19.18
2633,19.59
2634,19.77
2635,19.21
2636,17.64
2637,16.34
2638,14.28
2639,14.67
2640,13.32
2641,11.98
2642,10.97
2643,10.07
2644,9.43
2645,8.38
2646,6.49
2647,6.38
2648,6.87
2649,7.51
2650,8.11
2651,9.93
2652,12.09
2653,13.88
2654,14.88
2655,15.76
2656,16.19
2657,15.81
2658,15.41
2659,14.43
2660,12.48
2661,11.32
2662,10.41
2663,9.78
2664,9.20
2665,8.59
2666,8.08
2667,7.78
2668,7.26
2669,6.96
2670,6.66
2671,5.63
2672,6.76
2673,7.55
2674,9.73
2675,11.24
2676,12.75
2677,14.01
2678,14.98
2679,15.74
2680,16.87
2681,16.83
2682,16.74
2683,16.49
2684,15.12
2685,13.88
2686,12.58
2687,10.52
2688,9.28
2689,7.66
2690,7.02
2691,6.40
2692,5.71
2693,5.83
2694,4.96
2695,4.49
2696,4.71
2697,7.93
2698,11.02
2699,14.12
2700,15.23
2701,16.48
2702,17.46
2703,18.19
2704,19.06
2705,19.07
2706,19.11
2707,18.79
2708,17.26
2709,15.95
2710,13.33
2711,11.17
2712,11.57
2713,10.05
2714,9.64
2715,9.22
2716,7.94
2717,7.58
2718,7.38
2719,6.68
2720,7.01
2721,9.92
2722,11.86
2723,15.18
2724,15.92
2725,17.51
2726,18.52
2727,18.88
2728,19.33
2729,19.30
2730,19.25
2731,18.73
2732,17.43
2733,15.90
2734,15.06
2735,14.12
2736,11.72
2737,11.53
2738,12.21
2739,10.16
2740,9.84
2741,9.77
2742,9.28
2743,8.42
2744,9.39
2745,11.79
2746,13.18
2747,15.15
2748,17.03
2749,18.57
2750,18.81
2751,19.44
2752,19.88
2753,19.99
2754,19.72
2755,19.23
2756,18.08
2757,15.77
2758,14.72
2759,13.90
2760,13.36
2761,12.81
2762,13.39
2763,11.22
2764,9.93
2765,9.61
2766,8.72
2767,8.48
2768,10.10
2769,11.83
2770,13.36
2771,15.28
2772,17.59
2773,20.76
2774,21.59
2775,23.15
2776,23.71
2777,23.38
2778,23.26
2779,22.72
2780,21.70
2781,20.86
2782,19.39
2783,17.42
2784,15.81
2785,15.72
2786,14.51
2787,13.91
2788,13.79
2789,13.61
2790,13.44
2791,13.74
2792,13.69
2793,16.13
2794,17.51
2795,19.56
2796,21.15
2797,23.13
2798,23.48
2799,23.93
2800,24.67
2801,24.34
2802,23.94
2803,23.88
2804,22.61
2805,21.42
2806,19.01
2807,18.34
2808,17.54
2809,16.27
2810,15.23
2811,15.06
2812,14.50
2813,14.39
2814,13.08
2815,13.29
2816,13.53
2817,14.59
2818,16.48
2819,18.20
2820,19.58
2821,22.14
2822,24.03
2823,25.33
2824,25.80
2825,26.12
2826,25.96
2827,25.44
2828,24.31
2829,22.47
2830,20.62
2831,19.00
2832,18.69
2833,17.31
2834,16.48
2835,15.59
2836,14.40
2837,14.06
2838,14.08
2839,13.26
2840,12.89
2841,14.16
2842,16.39
2843,19.48
2844,20.63
2845,22.95
2846,24.52
2847,26.04
2848,26.44
2849,26.53
2850,26.50
2851,26.07
2852,24.54
2853,22.49
2854,20.72
2855,20.29
2856,19.08
2857,18.11
2858,17.09
2859,16.02
2860,14.59
2861,14.30
2862,12.53
2863,11.78
2864,12.32
2865,14.57
2866,16.18
2867,18.06
2868,20.32
2869,21.90
2870,23.24
2871,24.52
2872,25.13
2873,25.33
2874,24.88
2875,23.97
2876,22.95
2877,21.48
2878,20.23
2879,18.36
2880,17.19
2881,15.59
2882,14.08
2883,13.29
2884,12.67
2885,12.81
2886,11.51
2887,11.77
2888,10.68
2889,11.99
2890,13.53
2891,15.09
2892,17.04
2893,19.18
2894,19.85
2895,19.29
2896,19.92
2897,20.01
2898,19.57
2899,19.16
2900,17.71
2901,16.18
2902,15.54
2903,14.62
2904,13.51
2905,12.52
2906,11.62
2907,10.79
2908,10.28
2909,9.62
2910,9.04
2911,8.38
2912,8.52
2913,9.52
2914,11.43
2915,12.68
2916,13.93
2917,15.35
2918,15.99
2919,16.77
2920,17.29
2921,17.33
2922,17.39
2923,17.03
2924,15.67
2925,14.13
2926,13.36
2927,11.22
2928,9.78
2929,9.61
2930,8.84
2931,8.29
2932,7.48
2933,6.64
2934,5.91
2935,5.54
2936,6.56
2937,9.31
2938,12.42
2939,14.57
2940,15.13
2941,16.79
2942,17.58
2943,18.74
2944,19.57
2945,19.56
2946,19.58
2947,19.59
2948,18.16
2949,16.48
2950,15.21
2951,12.63
2952,13.26
2953,10.23
2954,10.18
2955,11.11
2956,8.94
2957,9.83
2958,7.42
2959,6.90
2960,9.90
2961,12.16
2962,13.32
2963,15.63
2964,17.12
2965,18.49
2966,19.23
2967,19.87
2968,20.18
2969,20.37
2970,20.08
2971,19.56
2972,18.45
2973,17.24
2974,16.05
2975,14.74
2976,13.78
2977,12.75
2978,12.06
2979,11.18
2980,8.96
2981,9.46
2982,9.00
2983,8.44
2984,8.61
2985,10.98
2986,13.00
2987,14.58
2988,16.62
2989,18.19
2990,18.85
2991,20.06
2992,21.33
2993,21.09
2994,21.00
2995,20.55
2996,19.03
2997,16.94
2998,15.78
2999,13.08
3000,11.25
3001,10.72
3002,8.60
3003,7.88
3004,6.64
3005,6.33
3006,5.82
3007,5.93
3008,7.29
3009,11.87
3010,14.84
3011,17.33
3012,19.76
3013,21.69
3014,22.61
3015,23.18
3016,24.16
3017,24.57
3018,24.72
3019,24.29
3020,23.01
3021,20.67
3022,19.37
3023,17.84
3024,17.71
3025,16.86
3026,16.03
3027,15.18
3028,14.74
3029,13.69
3030,12.89
3031,12.11
3032,12.29
3033,14.63
3034,17.41
3035,19.51
3036,21.66
3037,23.01
3038,23.24
3039,24.23
3040,24.71
3041,25.23
3042,25.50
3043,24.88
3044,23.21
3045,21.76
3046,20.83
3047,18.39
3048,17.85
3049,17.44
3050,18.24
3051,15.20
3052,14.13
3053,13.42
3054,12.41
3055,12.93
3056,13.53
3057,15.08
3058,18.05
3059,20.66
3060,22.88
3061,24.07
3062,25.06
3063,25.58
3064,26.26
3065,25.60
3066,25.27
3067,24.64
3068,23.97
3069,22.47
3070,21.49
3071,20.83
3072,19.69
3073,18.39
3074,17.08
3075,16.18
3076,16.07
3077,16.20
3078,15.35
3079,14.16
3080,15.79
3081,17.75
3082,20.53
3083,22.63
3084,24.65
3085,25.67
3086,26.40
3087,27.13
3088,27.23
3089,27.36
3090,25.92
3091,24.34
3092,22.04
3093,20.08
3094,18.71
3095,17.30
3096,14.72
3097,14.39
3098,14.17
3099,13.91
3100,12.79
3101,13.24
3102,13.20
3103,12.73
3104,13.27
3105,13.36
3106,14.98
3107,17.67
3108,19.27
3109,21.02
3110,22.61
3111,24.15
3112,24.36
3113,24.90
3114,25.18
3115,25.16
3116,25.22
3117,21.79
3118,20.20
3119,19.23
3120,18.88
3121,19.30
3122,18.32
3123,16.97
3124,16.21
3125,15.47
3126,14.66
3127,13.96
3128,14.42
3129,15.67
3130,18.23
3131,20.30
3132,21.96
3133,23.46
3134,24.89
3135,25.84
3136,25.91
3137,26.41
3138,25.50
3139,24.86
3140,23.91
3141,22.09
3142,20.59
3143,19.23
3144,18.02
3145,16.77
3146,16.04
3147,15.62
3148,14.99
3149,14.45
3150,13.84
3151,14.02
3152,15.18
3153,17.08
3154,18.97
3155,22.07
3156,22.92
3157,24.49
3158,24.77
3159,25.67
3160,26.62
3161,26.19
3162,26.61
3163,25.29
3164,23.42
3165,22.19
3166,20.52
3167,19.94
3168,18.14
3169,17.21
3170,16.39
3171,17.53
3172,17.06
3173,14.63
3174,13.82
3175,15.97
3176,15.59
3177,19.15
3178,19.72
3179,22.29
3180,22.94
3181,23.74
3182,23.22
3183,24.57
3184,23.38
3185,19.92
3186,18.21
3187,17.44
3188,15.77
3189,15.43
3190,14.75
3191,15.34
3192,14.91
3193,14.31
3194,14.32
3195,13.91
3196,13.49
3197,13.40
3198,13.42
3199,13.57
3200,13.15
3201,15.04
3202,17.23
3203,18.72
3204,19.90
3205,21.41
3206,21.06
3207,21.95
3208,22.12
3209,23.08
3210,22.31
3211,22.39
3212,21.58
3213,20.42
3214,19.32
3215,19.01
3216,18.03
3217,17.16
3218,16.00
3219,15.26
3220,14.22
3221,13.36
3222,13.06
3223,12.62
3224,12.94
3225,14.24
3226,15.61
3227,16.78
3228,18.34
3229,21.02
3230,21.58
3231,22.29
3232,23.67
3233,23.33
3234,22.83
3235,22.31
3236,21.43
3237,20.04
3238,19.10
3239,18.22
3240,17.57
3241,16.84
3242,15.94
3243,14.98
3244,14.09
3245,13.21
3246,12.21
3247,11.98
3248,12.31
3249,13.54
3250,14.91
3251,16.45
3252,17.80
3253,19.40
3254,19.99
3255,20.96
3256,21.17
3257,21.59
3258,21.26
3259,20.92
3260,20.12
3261,18.70
3262,17.32
3263,16.49
3264,15.34
3265,14.32
3266,13.24
3267,12.11
3268,10.99
3269,10.87
3270,10.74
3271,10.44
3272,11.33
3273,12.37
3274,13.94
3275,16.27
3276,18.01
3277,19.21
3278,20.38
3279,20.92
3280,21.61
3281,22.18
3282,21.42
3283,20.34
3284,19.79
3285,18.45
3286,16.41
3287,15.13
3288,13.77
3289,12.63
3290,11.71
3291,10.90
3292,10.56
3293,10.66
3294,10.99
3295,11.49
3296,11.78
3297,12.17
3298,12.73
3299,14.35
3300,15.26
3301,16.72
3302,17.61
3303,19.05
3304,20.06
3305,20.37
3306,20.13
3307,16.62
3308,15.07
3309,12.47
3310,13.10
3311,13.68
3312,13.32
3313,12.83
3314,11.64
3315,12.37
3316,11.67
3317,10.97
3318,10.35
3319,10.28
3320,10.52
3321,10.83
3322,11.01
3323,11.39
3324,11.99
3325,12.61
3326,13.39
3327,13.93
3328,14.63
3329,14.98
3330,15.71
3331,16.37
3332,15.79
3333,14.63
3334,13.50
3335,11.73
3336,11.27
3337,10.36
3338,9.67
3339,8.97
3340,8.54
3341,7.89
3342,7.49
3343,7.36
3344,7.56
3345,9.33
3346,10.81
3347,11.96
3348,13.54
3349,14.99
3350,17.09
3351,17.99
3352,18.84
3353,19.37
3354,18.18
3355,16.97
3356,16.29
3357,15.89
3358,14.97
3359,14.39
3360,14.02
3361,13.94
3362,13.64
3363,13.54
3364,13.57
3365,13.44
3366,13.28
3367,13.44
3368,14.03
3369,14.32
3370,14.79
3371,15.76
3372,16.46
3373,17.98
3374,18.22
3375,18.99
3376,18.74
3377,17.60
3378,17.80
3379,17.92
3380,17.87
3381,16.83
3382,16.39
3383,15.00
3384,15.01
3385,14.73
3386,14.61
3387,14.20
3388,13.47
3389,12.93
3390,12.61
3391,13.08
3392,13.19
3393,13.38
3394,14.44
3395,16.16
3396,17.14
3397,18.92
3398,17.92
3399,19.43
3400,19.58
3401,19.28
3402,19.26
3403,19.27
3404,17.97
3405,17.82
3406,17.08
3407,15.87
3408,15.18
3409,15.36
3410,15.34
3411,15.16
3412,15.41
3413,15.04
3414,15.03
3415,15.02
3416,14.95
3417,15.67
3418,15.61
3419,16.27
3420,17.07
3421,16.95
3422,17.54
3423,17.33
3424,17.56
3425,18.11
3426,19.00
3427,18.59
3428,18.20
3429,17.52
3430,16.95
3431,16.65
3432,15.93
3433,15.20
3434,14.58
3435,14.33
3436,14.02
3437,13.77
3438,12.96
3439,12.55
3440,13.12
3441,13.91
3442,14.87
3443,16.49
3444,17.44
3445,18.94
3446,20.62
3447,21.80
3448,22.62
3449,23.91
3450,23.57
3451,22.18
3452,21.22
3453,20.06
3454,18.78
3455,16.68
3456,15.95
3457,15.01
3458,14.83
3459,14.74
3460,14.72
3461,14.61
3462,13.62
3463,12.81
3464,12.55
3465,12.79
3466,13.73
3467,14.05
3468,15.36
3469,15.82
3470,16.04
3471,17.17
3472,17.13
3473,17.73
3474,17.34
3475,16.81
3476,16.17
3477,14.85
3478,14.21
3479,14.16
3480,14.30
3481,13.88
3482,13.36
3483,12.88
3484,12.76
3485,13.02
3486,13.01
3487,12.92
3488,13.12
3489,13.82
3490,14.92
3491,15.31
3492,16.71
3493,17.64
3494,19.26
3495,18.87
3496,19.19
3497,19.77
3498,19.79
3499,19.97
3500,19.32
3501,18.67
3502,17.13
3503,16.24
3504,15.35
3505,14.47
3506,13.94
3507,12.78
3508,12.26
3509,12.09
3510,11.70
3511,12.82
3512,13.33
3513,12.88
3514,13.82
3515,16.40
3516,19.03
3517,21.33
3518,23.79
3519,16.27
3520,17.76
3521,18.85
3522,18.84
3523,18.70
3524,17.77
3525,16.73
3526,15.63
3527,14.42
3528,13.92
3529,13.81
3530,13.33
3531,13.01
3532,13.27
3533,13.37
3534,13.18
3535,12.84
3536,12.95
3537,13.29
3538,15.02
3539,15.91
3540,16.28
3541,17.69
3542,17.26
3543,16.42
3544,16.28
3545,15.43
3546,12.88
3547,13.36
3548,12.93
3549,11.84
3550,10.94
3551,10.91
3552,10.94
3553,10.69
3554,9.91
3555,9.58
3556,9.73
3557,9.10
3558,9.18
3559,9.47
3560,9.70
3561,10.59
3562,12.86
3563,13.66
3564,14.59
3565,16.02
3566,16.26
3567,16.08
3568,15.72
3569,12.92
3570,12.47
3571,13.19
3572,13.43
3573,13.17
3574,12.27
3575,11.91
3576,12.02
3577,11.94
3578,12.02
3579,11.92
3580,11.56
3581,11.53
3582,11.43
3583,11.94
3584,12.44
3585,12.89
3586,12.98
3587,13.04
3588,14.05
3589,14.94
3590,16.85
3591,17.21
3592,17.62
3593,16.80
3594,16.09
3595,15.35
3596,12.73
3597,12.38
3598,12.21
3599,12.17
3600,12.41
3601,12.63
3602,12.88
3603,12.88
3604,13.14
3605,13.22
3606,13.56
3607,13.63
3608,14.09
3609,14.31
3610,14.97
3611,14.76
3612,15.13
3613,15.65
3614,15.97
3615,16.57
3616,16.77
3617,16.44
3618,16.58
3619,17.09
3620,17.00
3621,16.23
3622,15.83
3623,15.67
3624,15.66
3625,15.43
3626,15.11
3627,14.93
3628,14.81
3629,14.83
3630,14.79
3631,14.78
3632,15.47
3633,16.01
3634,18.16
3635,20.08
3636,22.04
3637,23.22
3638,23.46
3639,23.85
3640,23.53
3641,22.89
3642,21.77
3643,21.78
3644,20.52
3645,19.01
3646,18.64
3647,18.31
3648,17.74
3649,17.94
3650,16.50
3651,15.60
3652,15.13
3653,14.68
3654,14.18
3655,14.09
3656,13.84
3657,14.62
3658,15.03
3659,16.00
3660,16.39
3661,17.54
3662,17.97
3663,18.33
3664,18.39
3665,19.17
3666,19.74
3667,19.13
3668,18.87
3669,18.34
3670,17.36
3671,16.75
3672,14.78
3673,13.66
3674,13.31
3675,13.11
3676,12.94
3677,12.92
3678,12.88
3679,12.33
3680,11.99
3681,10.51
3682,10.64
3683,11.33
3684,12.40
3685,13.36
3686,13.77
3687,14.83
3688,14.86
3689,14.73
3690,14.27
3691,13.96
3692,13.69
3693,13.55
3694,13.34
3695,13.23
3696,13.16
3697,13.15
3698,13.15
3699,13.22
3700,13.17
3701,13.02
3702,13.02
3703,12.98
3704,13.28
3705,13.81
3706,14.36
3707,15.26
3708,16.43
3709,18.44
3710,20.83
3711,22.59
3712,23.22
3713,24.27
3714,23.46
3715,23.06
3716,22.44
3717,21.18
3718,19.40
3719,17.97
3720,17.04
3721,16.30
3722,15.84
3723,16.46
3724,15.03
3725,14.24
3726,13.69
3727,13.90
3728,15.69
3729,16.69
3730,17.83
3731,18.40
3732,19.37
3733,19.87
3734,20.39
3735,19.88
3736,20.66
3737,21.02
3738,21.24
3739,21.01
3740,19.64
3741,18.60
3742,17.59
3743,16.67
3744,16.43
3745,16.09
3746,15.72
3747,15.18
3748,14.96
3749,14.75
3750,13.99
3751,13.66
3752,13.74
3753,13.94
3754,15.03
3755,16.53
3756,18.42
3757,19.64
3758,20.43
3759,22.00
3760,22.11
3761,22.77
3762,22.45
3763,21.83
3764,20.84
3765,20.24
3766,19.07
3767,17.63
3768,17.69
3769,16.92
3770,16.45
3771,13.98
3772,14.12
3773,13.69
3774,13.52
3775,14.29
3776,15.17
3777,17.23
3778,19.17
3779,21.47
3780,22.70
3781,24.33
3782,25.04
3783,25.88
3784,26.63
3785,26.32
3786,26.65
3787,26.02
3788,25.52
3789,23.34
3790,21.77
3791,21.09
3792,19.71
3793,18.72
3794,18.22
3795,17.63
3796,16.96
3797,16.09
3798,15.26
3799,15.58
3800,18.10
3801,20.31
3802,22.15
3803,23.47
3804,25.13
3805,26.24
3806,26.64
3807,26.97
3808,26.76
3809,26.01
3810,23.79
3811,16.65
3812,16.76
3813,16.52
3814,16.15
3815,16.35
3816,16.00
3817,15.56
3818,15.48
3819,15.36
3820,15.51
3821,15.04
3822,14.32
3823,14.80
3824,14.91
3825,15.93
3826,16.44
3827,18.47
3828,18.74
3829,18.95
3830,19.56
3831,20.42
3832,21.16
3833,20.83
3834,19.20
3835,18.38
3836,17.37
3837,16.46
3838,15.43
3839,15.08
3840,13.94
3841,13.59
3842,12.87
3843,12.25
3844,11.06
3845,10.32
3846,9.77
3847,10.18
3848,10.74
3849,11.61
3850,12.77
3851,13.85
3852,13.91
3853,12.99
3854,12.68
3855,12.38
3856,12.11
3857,12.06
3858,12.07
3859,12.47
3860,12.56
3861,10.69
3862,10.01
3863,10.01
3864,10.01
3865,10.33
3866,9.79
3867,9.98
3868,9.73
3869,9.38
3870,9.34
3871,9.35
3872,9.79
3873,10.62
3874,10.63
3875,11.57
3876,12.86
3877,12.12
3878,11.66
3879,13.47
3880,14.68
3881,12.25
3882,12.01
3883,11.49
3884,11.19
3885,10.35
3886,9.68
3887,9.09
3888,9.01
3889,8.82
3890,8.74
3891,8.64
3892,8.58
3893,8.34
3894,7.58
3895,7.66
3896,7.84
3897,9.36
3898,10.96
3899,12.02
3900,12.49
3901,13.50
3902,14.87
3903,15.47
3904,16.18
3905,15.57
3906,16.22
3907,16.40
3908,15.66
3909,14.69
3910,13.68
3911,11.72
3912,10.04
3913,9.14
3914,8.36
3915,8.82
3916,9.59
3917,9.47
3918,9.37
3919,10.42
3920,11.62
3921,12.76
3922,13.68
3923,14.34
3924,14.21
3925,14.81
3926,14.83
3927,15.22
3928,16.17
3929,16.44
3930,16.08
3931,15.32
3932,14.57
3933,14.11
3934,13.96
3935,13.94
3936,13.13
3937,13.03
3938,12.72
3939,11.86
3940,10.90
3941,10.29
3942,9.88
3943,9.77
3944,11.02
3945,12.62
3946,12.99
3947,13.89
3948,14.99
3949,16.08
3950,17.92
3951,18.57
3952,18.73
3953,19.63
3954,18.83
3955,13.29
3956,12.66
3957,12.41
3958,12.01
3959,11.98
3960,12.06
3961,11.82
3962,11.18
3963,11.01
3964,10.62
3965,10.08
3966,9.79
3967,10.03
3968,11.20
3969,12.25
3970,13.88
3971,14.84
3972,15.79
3973,16.46
3974,17.60
3975,17.71
3976,17.37
3977,17.02
3978,16.33
3979,15.64
3980,14.88
3981,14.96
3982,14.38
3983,14.11
3984,13.59
3985,12.83
3986,12.87
3987,13.09
3988,12.19
3989,12.00
3990,12.09
3991,11.83
3992,12.14
3993,13.65
3994,15.19
3995,16.80
3996,18.87
3997,19.66
3998,21.51
3999,22.85
4000,24.13
4001,23.77
4002,23.59
4003,23.70
4004,22.87
4005,21.28
4006,20.27
4007,19.00
4008,17.75
4009,16.93
4010,17.09
4011,15.39
4012,15.44
4013,14.76
4014,14.23
4015,14.77
4016,15.64
4017,17.26
4018,18.60
4019,20.79
4020,22.38
4021,22.99
4022,23.52
4023,23.51
4024,23.14
4025,22.77
4026,22.88
4027,22.78
4028,22.18
4029,21.60
4030,20.34
4031,19.57
4032,19.11
4033,19.32
4034,18.72
4035,18.17
4036,17.83
4037,16.91
4038,16.63
4039,16.57
4040,16.99
4041,17.15
4042,17.86
4043,18.38
4044,19.09
4045,21.50
4046,22.78
4047,23.34
4048,23.99
4049,23.84
4050,23.36
4051,23.05
4052,21.82
4053,20.94
4054,20.31
4055,19.53
4056,18.36
4057,17.94
4058,17.54
4059,16.62
4060,16.18
4061,15.49
4062,15.13
4063,14.83
4064,16.32
4065,17.57
4066,19.26
4067,20.93
4068,22.43
4069,23.41
4070,23.54
4071,23.11
4072,23.48
4073,24.43
4074,24.06
4075,23.74
4076,23.67
4077,22.46
4078,20.99
4079,19.62
4080,18.78
4081,18.03
4082,17.40
4083,16.78
4084,16.39
4085,15.87
4086,15.33
4087,15.66
4088,16.72
4089,18.16
4090,19.66
4091,21.96
4092,23.04
4093,23.83
4094,24.23
4095,25.44
4096,25.43
4097,24.78
4098,24.54
4099,23.99
4100,23.13
4101,21.38
4102,19.61
4103,17.85
4104,16.96
4105,16.55
4106,15.91
4107,15.47
4108,15.19
4109,15.11
4110,15.03
4111,15.02
4112,15.19
4113,15.77
4114,16.29
4115,17.09
4116,17.61
4117,18.39
4118,19.11
4119,20.67
4120,21.37
4121,21.94
4122,22.31
4123,22.49
4124,22.60
4125,22.20
4126,20.63
4127,19.93
4128,20.24
